comment_id,video_id,comment_text,like_count,author_username,comment_date,scraped_at,original_text,language
7397113136823927585,7397038256723938593,Teamwork 💚💚💚,13,user255315438,2024-07-29T17:36:54+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397786865753473825,7397038256723938593,supporting all of you 💚💚💚💚💚💚,7,mooddz42,2024-07-31T13:11:21+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397515490384724768,7397038256723938593,Here to support girl 🌸✨,11,life_of_afia1,2024-07-30T19:38:17+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397039703080829728,7397038256723938593,Yess 🥰,37,sophie_c14237,2024-07-29T12:51:58+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397046864354984737,7397038256723938593,Here to Support my friend 🥰,32,romina0701,2024-07-29T13:19:44+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397078511289025312,7397038256723938593,goooooo 🦋❤️🍀👏,16,stefano_favaretto,2024-07-29T15:22:33+00:00,2026-05-26T22:03:46.332194+00:00,goooooo 🦋❤️🍀👏,so
7397057606161253152,7397038256723938593,Teamwork,24,cutting_woodforest,2024-07-29T14:01:26+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397051716444144416,7397038256723938593,Showing some support my friend 🥰🥰🥰,30,wwwanja78,2024-07-29T13:38:36+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397044532501922565,7397038256723938593,teamwork 💎💎💎,34,enochstudios_,2024-07-29T13:10:47+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397050334848582405,7397038256723938593,Supporting 💪,27,baruti7,2024-07-29T13:33:21+00:00,2026-05-26T22:03:46.332194+00:00,,en
7398207079683687201,7397038256723938593,teamwork,6,clauster13,2024-08-01T18:21:36+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397063460058170145,7397038256723938593,💪💪Supporting 💪💪,22,spacedoutjeweller,2024-07-29T14:24:08+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397069194716513067,7397038256723938593,Teamwork,17,the_timeless_tiktok,2024-07-29T14:46:27+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397787148810273569,7397038256723938593,supporting🔥🔥,7,adoptmebyjas,2024-07-31T13:12:27+00:00,2026-05-26T22:03:46.332194+00:00,supporting🔥🔥,it
7397138693831000865,7397038256723938593,Go on !!!,12,ballypne,2024-07-29T19:16:05+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397068912758096673,7397038256723938593,Got u girl ❤️❤️,18,jennifershand3,2024-07-29T14:45:18+00:00,2026-05-26T22:03:46.332194+00:00,Got u girl ❤️❤️,tr
7398973482103882538,7397038256723938593,Teamwork,5,dominic__przybyla,2024-08-03T17:57:28+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397046095401141024,7397038256723938593,Teamwork 💚,35,chloelid,2024-07-29T13:16:46+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397065228478137120,7397038256723938593,Teamwork 💓,23,amber.talulah.writes,2024-07-29T14:31:00+00:00,2026-05-26T22:03:46.332194+00:00,,en
7397351956274578208,7396156690418208033,🤩 teamwork 🤩,10,xdesashx,2024-07-30T09:03:40+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397013572016800518,7396156690418208033,👍🌹,29,herminis8,2024-07-29T11:10:42+00:00,2026-05-26T22:04:04.207219+00:00,,en
7396417765915591456,7396156690418208033,"done😊, teamwork",36,cooking.cooking1,2024-07-27T20:38:53+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397826495236653857,7396156690418208033,Teamwork 🤝🐶🐾🏴󠁧󠁢󠁳󠁣󠁴󠁿,3,teddystravels0,2024-07-31T15:45:10+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397210801931354913,7396156690418208033,Teamwork,13,phreshboyjenna,2024-07-29T23:55:57+00:00,2026-05-26T22:04:04.207219+00:00,,en
7402018105322767136,7396156690418208033,Heyy,0,emmyyyyy188,2024-08-11T22:50:52+00:00,2026-05-26T22:04:04.207219+00:00,Heyy,fi
7396237777832035104,7396156690418208033,Teamwork 🔥🔥🥰🥰,49,_sg_87_,2024-07-27T09:00:21+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397067366729728801,7396156690418208033,Teamwork,30,lueee_eee,2024-07-29T14:39:18+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397328416369181472,7396156690418208033,Teamwork 🫶🏼🫡,9,bernd977,2024-07-30T07:32:20+00:00,2026-05-26T22:04:04.207219+00:00,,en
7396209321682289440,7396156690418208033,Teamwork🔥,52,nico0167_,2024-07-27T07:10:12+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397152402044175137,7396156690418208033,Teamworkkk,25,11uzapo,2024-07-29T20:09:16+00:00,2026-05-26T22:04:04.207219+00:00,Teamworkkk,af
7397368163694674720,7396156690418208033,Teamwork,6,taeminie7,2024-07-30T10:06:33+00:00,2026-05-26T22:04:04.207219+00:00,,en
7396237475633201952,7396156690418208033,here to support 💚💚for real 🔥🔥🔥,48,oligameshub_yt,2024-07-27T08:59:28+00:00,2026-05-26T22:04:04.207219+00:00,,en
7396198933364622086,7396156690418208033,lets go ☺️🤣,55,igshaanpetersen31,2024-07-27T08:04:25+00:00,2026-05-26T22:04:04.207219+00:00,lets go ☺️🤣,fr
7396213636194386720,7396156690418208033,Teamwork ✨,52,501laura,2024-07-27T07:26:56+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397352125469344544,7396156690418208033,Teamwork°°°,10,chronical.bytes,2024-07-30T09:04:20+00:00,2026-05-26T22:04:04.207219+00:00,,en
7397142440589525792,7396156690418208033,Teamwork,22,alessia_bella3,2024-07-29T19:30:37+00:00,2026-05-26T22:04:04.207219+00:00,Teamarbeit,de
7397325485149651744,7396156690418208033,Teamwork 🥰😁,13,wuzline,2024-07-30T07:20:58+00:00,2026-05-26T22:04:04.207219+00:00,,en
7395944852729545504,7395939616953584928,✌️✌️here,43,modrogeanu.andreea,2024-07-26T14:04:00+00:00,2026-05-26T22:04:23.833369+00:00,✌️✌️here,de
7395941099501585182,7395939616953584928,I’m pushing all the buttons Linda😜,42,user3225618090002,2024-07-26T13:49:08+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395941811280118574,7395939616953584928,Good morning! 💚,38,justpeoplewatchin,2024-07-26T13:52:32+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395944810463494944,7395939616953584928,Follow me inflow back 🥰,37,lornaj671,2024-07-26T14:03:44+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395943581775397665,7395939616953584928,Teamwork 💖💜,36,claire.inspiros,2024-07-26T13:59:00+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395941168552723233,7395939616953584928,Follow for follow anyone? 😻,35,vivalavidauk,2024-07-26T13:49:29+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395964043784667935,7395939616953584928,Teamwork. I don’t unfollow,34,rodney.burgess99,2024-07-26T15:18:21+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395943609033360161,7395939616953584928,Let’s go🥰,33,moonwalker9691,2024-07-26T13:58:52+00:00,2026-05-26T22:04:23.833369+00:00,Let’s go🥰,fr
7395955340720882465,7395939616953584928,I’m here for it 🫶🏼,32,michellepep,2024-07-26T14:44:41+00:00,2026-05-26T22:04:23.833369+00:00,I’m here for it 🫶🏼,da
7395951515464270624,7395939616953584928,new way for teamwork 🥰 Follow me directly ❣️and I will follow you directly too🌹,30,unknown.dz0,2024-07-26T14:29:32+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395951797306147617,7395939616953584928,Won’t unfollow,30,tiktok._.mumm,2024-07-26T14:31:01+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395952862142038815,7395939616953584928,I don’t unfollow,30,dailynestingco,2024-07-26T14:34:52+00:00,2026-05-26T22:04:23.833369+00:00,I don’t unfollow,it
7395958694146802464,7395939616953584928,Teamwork xx,29,hannetjee0,2024-07-26T14:57:39+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395953005856572193,7395939616953584928,💛💛,27,ratedfood,2024-07-26T14:35:36+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395961297756947205,7395939616953584928,Teamwork let’s gooo,25,herroyalfly,2024-07-26T15:07:45+00:00,2026-05-26T22:04:23.833369+00:00,Teamwork let’s gooo,af
7395963512327865093,7395939616953584928,Teamwork let’s go 💕,25,loveness.ronnie,2024-07-26T15:16:08+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395963687707689770,7395939616953584928,Pushing all your buttons friend! 💚💚,24,simply_erica_things,2024-07-26T15:16:47+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395968488836104992,7395939616953584928,🥰🥰🥰,24,amanda.crisp20,2024-07-26T15:35:34+00:00,2026-05-26T22:04:23.833369+00:00,,en
7395976645842043654,7395939616953584928,What are you cooking there?,24,baruti7,2024-07-26T16:06:57+00:00,2026-05-26T22:04:23.833369+00:00,,en
7396332238831518496,7395524707388312865,Teamwork 💪🏻💪🏻💪🏻💪🏻💪🏻,41,einfach.nur.micha,2024-07-27T15:07:09+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395618046846583585,7395524707388312865,Teamwork ifb,61,125251_sl,2024-07-25T16:55:28+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396371911254917921,7395524707388312865,🐿️🫶👍🥰,39,chaber63,2024-07-27T17:40:56+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396392887795761952,7395524707388312865,Teamwork,39,luckyy4431,2024-07-27T19:02:22+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395549714051990290,7395524707388312865,Teamwork,95,deeandgidds,2024-07-25T12:30:06+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396401007486255905,7395524707388312865,teamworkk,40,istschonokk,2024-07-27T19:33:54+00:00,2026-05-26T22:04:41.646264+00:00,teamworkk,af
7396396332019893025,7395524707388312865,Teamwork 🙏,44,creepycarrot.stories,2024-07-27T19:15:34+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396286890921804577,7395524707388312865,teamwork,50,giorgis2acc,2024-07-27T12:11:00+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395536747326817040,7395524707388312865,TEAMWORK 💚💚,116,pohnpeilivings,2024-07-25T11:39:49+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395565902463288070,7395524707388312865,Teamwork 🥰,95,herroyalfly,2024-07-25T13:33:44+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396455859603489568,7395524707388312865,I'm in teamwork 💙 loyalty,37,pepper_xan,2024-07-27T23:06:56+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395646391802577697,7395524707388312865,Teamwork 🤗,73,sheplanstheworldnl,2024-07-25T18:45:32+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396251709092610849,7395524707388312865,Teamwork 🤑,61,xeaz_ai,2024-07-27T09:54:49+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396260366568031009,7395524707388312865,Teamwork,58,eik2176,2024-07-27T10:28:18+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396351155071173408,7395524707388312865,Teamwork 🥰,43,miriam.muellerv,2024-07-27T16:20:34+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395563718630720288,7395524707388312865,Teamwork 😁😁😁,85,wilsontravels1,2024-07-25T13:24:34+00:00,2026-05-26T22:04:41.646264+00:00,,en
7396375834439205665,7395524707388312865,Teamwork,37,whatnotdeutschland,2024-07-27T17:56:03+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395533177000952619,7395524707388312865,Teamwork! 😊,108,lynn.alesia,2024-07-25T11:26:45+00:00,2026-05-26T22:04:41.646264+00:00,,en
7395623717832278817,7395524707388312865,Teamwork,74,annasiudak_,2024-07-25T17:17:55+00:00,2026-05-26T22:04:41.646264+00:00,,en
7406024229189272353,7394776624283143457,Teamwork🥰 Here to support 🥰 Follow me I always watch the videos until the end 🥰,0,teatocktime,2024-08-22T17:56:37+00:00,2026-05-26T22:05:01.653814+00:00,,en
7401921198630765344,7394776624283143457,Watched all the way through. Follow me and I’ll follow back and engage properly as it’s key to growing,0,kimsworld86,2024-08-11T16:34:45+00:00,2026-05-26T22:05:01.653814+00:00,,en
7401404944953836294,7394776624283143457,Following. I won't unfollow anyone who sends me a follow of like this comment. I will follow you as soon as possible,0,sourceofevolution,2024-08-10T07:11:31+00:00,2026-05-26T22:05:01.653814+00:00,,en
7400425851785200416,7394776624283143457,Let’s grow! Follow me I will follow back🩵🔥,0,_onlyashhh_,2024-08-07T15:52:00+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395616787738264352,7394776624283143457,support each other . teamwork,17,meow_world1,2024-07-25T16:50:46+00:00,2026-05-26T22:05:01.653814+00:00,,en
7397826752082576161,7394776624283143457,Teamwork 🤝🐶🐾🏴󠁧󠁢󠁳󠁣󠁴󠁿,3,teddystravels0,2024-07-31T15:46:08+00:00,2026-05-26T22:05:01.653814+00:00,,en
7394780429641351967,7394776624283143457,💚💚💚 team work 💚💚💚,72,morita2011tiktok,2024-07-23T10:45:57+00:00,2026-05-26T22:05:01.653814+00:00,,en
7394948555703976734,7394776624283143457,Love the positivity!! 🔥,57,itslexichristine,2024-07-23T21:37:34+00:00,2026-05-26T22:05:01.653814+00:00,,en
7394816427658871584,7394776624283143457,teamwork,62,traianconstantin1978,2024-07-23T13:05:00+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395002525352641313,7394776624283143457,let's get this train on track,49,garybeddoes4,2024-07-24T01:07:41+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395550625600111392,7394776624283143457,#teamwork,34,futedits.03,2024-07-25T12:34:01+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395605556658012961,7394776624283143457,Teamwork 🙏🍀,19,stojanjessy2023,2024-07-25T16:07:00+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395553225485189920,7394776624283143457,Teamwork 🌸🦋,29,rebekka_becky_,2024-07-25T12:44:04+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395579231499797281,7394776624283143457,teamwork,26,vivi88912,2024-07-25T14:25:03+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395152731617542945,7394776624283143457,teamwork🍀,42,zdenkah7,2024-07-24T10:49:49+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395533449883009825,7394776624283143457,Teamwork!,41,bl1xerr,2024-07-25T11:27:21+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395728520309670689,7394776624283143457,Teamwork,16,user155475378,2024-07-26T00:04:35+00:00,2026-05-26T22:05:01.653814+00:00,,en
7395316790707192608,7394776624283143457,Teamwork💚💚💚,41,mallorylane_music,2024-07-24T21:26:26+00:00,2026-05-26T22:05:01.653814+00:00,,en
7401586123355308805,7394034543717518625,Support 🥰🥰,1,jenajenasly,2024-08-10T18:54:31+00:00,2026-05-26T22:05:22.024159+00:00,Support 🥰🥰,fr
7397826805427110688,7394034543717518625,Teamwork 🤝🐶🐾🏴󠁧󠁢󠁳󠁣󠁴󠁿,1,teddystravels0,2024-07-31T15:46:23+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394878214994576161,7394034543717518625,Yess same here people are following than later unfollow 😢,19,dml.bs,2024-07-23T17:04:37+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394884399370683168,7394034543717518625,#teamwork 😁,16,gense_da94,2024-07-23T17:28:41+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394917236471169824,7394034543717518625,Teamwork,14,talybanu30,2024-07-23T19:35:54+00:00,2026-05-26T22:05:22.024159+00:00,,en
7395541028457284358,7394034543717518625,road to 10 k,13,queengyolhines,2024-07-25T11:56:38+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394743941563155233,7394034543717518625,teamwork 🥰,30,katharinastiktok_m,2024-07-23T08:23:58+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394708575635161889,7394034543717518625,Teamwork 🦋,32,siwi2607,2024-07-23T06:06:43+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394728703408505633,7394034543717518625,here to support 🥰,31,bigrossi007,2024-07-23T07:24:44+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394751845773935392,7394034543717518625,Teamwork,26,mo__clk,2024-07-23T08:54:23+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394829860164715297,7394034543717518625,Teamwork 🥰🔥🔥🔥,20,f.r.e.e.pales.tine,2024-07-23T13:57:08+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394926788025500448,7394034543717518625,Teamwork!,16,alice.summervlogsx,2024-07-23T20:12:57+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394097394932351776,7394034543717518625,Have a great weekend 😃,46,werbinicheigentlich_69,2024-07-21T14:34:45+00:00,2026-05-26T22:05:22.024159+00:00,Have a great weekend 😃,nl
7394606074488013601,7394034543717518625,Teamwork,31,bdnbdhjdn,2024-07-22T23:28:44+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394041298829181728,7394034543717518625,God luck🌸teamwork🌹support🙈,68,juancarloscasi,2024-07-21T10:56:57+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394705878836757280,7394034543717518625,teamwork,28,sardarburhanalikhan,2024-07-23T05:56:38+00:00,2026-05-26T22:05:22.024159+00:00,,en
7397827203465315115,7394034543717518625,Teamwork 👍,2,ricardovelazquez70,2024-07-31T15:48:40+00:00,2026-05-26T22:05:22.024159+00:00,,en
7394742511560934176,7394034543717518625,Teamwork,28,nobbyns1954,2024-07-23T08:18:17+00:00,2026-05-26T22:05:22.024159+00:00,,en
7396038994091524897,7394034543717518625,Teamwork 🔥,3,_sg_87_,2024-07-26T20:08:58+00:00,2026-05-26T22:05:22.024159+00:00,,en
7400149389538345760,7393258581706984737,anyone wanna follow me? I post great funny content,0,iamhereforever3,2024-08-06T21:59:11+00:00,2026-05-26T22:05:57.788354+00:00,,en
7395150616148575008,7393258581706984737,here to support you ❤️❤️❤️❤️❤️,5,charitou1983,2024-07-24T10:41:42+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393261000289731360,7393258581706984737,Supporting 😎😎😎,17,teamheda,2024-07-19T08:29:05+00:00,2026-05-26T22:05:57.788354+00:00,,en
7410328542908744480,7393258581706984737,hi,0,deutsche_republik12,2024-09-03T08:19:42+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393866256578085664,7393258581706984737,edit is fire 🔥🔥 supporting let's grow 🪴,4,scionryu,2024-07-20T23:38:15+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393319466953720609,7393258581706984737,Work as a team 💪 to gain our dream 💚 G'd morning have a great fabulous Day💪💚,10,dagmarmain,2024-07-19T12:15:48+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393267273715204897,7393258581706984737,Teamwork 🥰,21,asmr_anon_user,2024-07-19T08:53:24+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393465739452007200,7393258581706984737,🫶🏼teeeeeamwork giiiirls🌻,11,onesidemore,2024-07-19T21:43:31+00:00,2026-05-26T22:05:57.788354+00:00,🫶🏼teeeeeamwork giiiirls🌻,et
7393329115493761825,7393258581706984737,Keep on going,12,ultrax505,2024-07-19T12:53:26+00:00,2026-05-26T22:05:57.788354+00:00,Keep on going,af
7396791823916679969,7393258581706984737,Here I support u:)❤️❤️❤️,1,hamra4419,2024-07-28T20:50:28+00:00,2026-05-26T22:05:57.788354+00:00,Here I supporte u:)❤️❤️❤️,it
7394094197899756321,7393258581706984737,"Teamwork, lets go 💫",3,judahthelion8,2024-07-21T14:22:27+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393267674460259104,7393258581706984737,always support,17,bitbybitmemories,2024-07-19T08:55:08+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393804083389973280,7393258581706984737,here to support✨,4,mallorylane_music,2024-07-20T19:36:19+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393313077313635115,7393258581706984737,teamwork,10,chipityway,2024-07-19T11:51:57+00:00,2026-05-26T22:05:57.788354+00:00,,en
7396176659802424097,7393258581706984737,Teamwork 🤗,1,sheplanstheworldnl,2024-07-27T05:04:54+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393309824820134688,7393258581706984737,teamwork🥰,13,stefania93mi,2024-07-19T11:38:26+00:00,2026-05-26T22:05:57.788354+00:00,,en
7395262392479499040,7393258581706984737,Here to support and help boost,2,vickielouisemoore,2024-07-24T17:55:27+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393390808702075680,7393258581706984737,Reposted 👍 here to boost and support 🥰,9,angie_curlysue,2024-07-19T16:52:52+00:00,2026-05-26T22:05:57.788354+00:00,,en
7393410066303894304,7393258581706984737,How cute ❤️,10,mirabellemaxima,2024-07-19T18:07:33+00:00,2026-05-26T22:05:57.788354+00:00,Wie niedlich ❤️,pl
7399258718816846624,7393258581706984737,Helo :D,1,david.ddorf73,2024-08-04T12:22:57+00:00,2026-05-26T22:05:57.788354+00:00,Helo :D,nl
7410681217630176032,7392339273111883041,Lets go teamwork🥰👏👏🌸,0,teatocktime,2024-09-04T07:08:13+00:00,2026-05-26T22:06:16.032676+00:00,,en
7393288501913289505,7392339273111883041,Following 💚💚💚,23,user255315438,2024-07-19T10:15:46+00:00,2026-05-26T22:06:16.032676+00:00,,en
7393282534983910177,7392339273111883041,wow! you are good in it 👍👍👍,24,chiomach100,2024-07-19T09:52:34+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392341111468131104,7392339273111883041,Teamwork! 🫶🏼,102,merlestz,2024-07-16T20:59:09+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392371936335299361,7392339273111883041,Team work 🥰🥰🥰,60,blessedhands77,2024-07-16T22:59:26+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392366920848556833,7392339273111883041,team work,68,ohaleboss,2024-07-16T22:39:40+00:00,2026-05-26T22:06:16.032676+00:00,,en
7399370954324149035,7392339273111883041,Teamwork,3,im_still_here_11,2024-08-04T19:39:41+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392455263561532193,7392339273111883041,Reposting this for you💕,70,kompa.mizi,2024-07-17T04:24:04+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392413952846414623,7392339273111883041,teamwork!!,71,veesplattered,2024-07-17T01:41:59+00:00,2026-05-26T22:06:16.032676+00:00,,en
7395652195603710751,7392339273111883041,yes !!!,12,fromthegroundupp,2024-07-25T19:08:07+00:00,2026-05-26T22:06:16.032676+00:00,yes !!!,tr
7456469889952596768,7392339273111883041,Supporting 💖💖💖,0,sarah_01oxo11,2025-01-05T16:31:36+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392347462944441120,7392339273111883041,Well that looks awesome 👌 😎,85,danielrivers.author,2024-07-16T21:23:50+00:00,2026-05-26T22:06:16.032676+00:00,,en
7393804109373375265,7392339273111883041,teamwork💗,16,mallorylane_music,2024-07-20T19:36:25+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392356278352167722,7392339273111883041,TEAMWORK,75,sirsamg68,2024-07-16T21:58:14+00:00,2026-05-26T22:06:16.032676+00:00,TEAMWORK,vi
7394820594098930463,7392339273111883041,Supporting 💚💙💜,16,finallydreaming00,2024-07-23T13:21:11+00:00,2026-05-26T22:06:16.032676+00:00,,en
7394733894392857375,7392339273111883041,Here to show my support,16,angiechristine86,2024-07-23T07:45:27+00:00,2026-05-26T22:06:16.032676+00:00,,en
7392529238141076256,7392339273111883041,Teamwork Friends! 🫶🏻,54,msdesigns_en,2024-07-17T09:09:49+00:00,2026-05-26T22:06:16.032676+00:00,Teamwork Friends! 🫶🏻,nl
7392954862357807914,7391587278444973345,Teamwork,5,natsklyanchuk,2024-07-18T12:42:11+00:00,2026-05-26T22:06:33.906543+00:00,,en
7393341362239701793,7391587278444973345,Supporting 🥰🌸✨,3,life_of_afia1,2024-07-19T13:40:36+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391593138713789217,7391587278444973345,Here we go ❤️,72,knowyourself_luce,2024-07-14T20:36:49+00:00,2026-05-26T22:06:33.906543+00:00,Los geht’s ❤️,nl
7391739103820645152,7391587278444973345,You got this… keep pushing 💪🌷💪,34,sumfinbeautiful,2024-07-15T06:04:31+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391930179851682591,7391587278444973345,Teamwork,17,only_petss,2024-07-15T18:24:46+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391599935122768672,7391587278444973345,teamwork ❤💪,72,proud.irish,2024-07-14T21:03:01+00:00,2026-05-26T22:06:33.906543+00:00,,en
7392308909744505633,7391587278444973345,Support and reposted as well saved my friend 🥰🥰,14,wwwanja78,2024-07-16T18:54:23+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391603833687016223,7391587278444973345,Supporting and boosting because I’m in it for the long haul! 💚💚💚,72,maxformlabs,2024-07-14T21:18:27+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391829270198928160,7391587278444973345,Hi ?,26,crazy_together7,2024-07-15T11:53:21+00:00,2026-05-26T22:06:33.906543+00:00,Hi ?,sw
7393298398948311824,7391587278444973345,Supportinggg,3,vurseofficial,2024-07-19T10:54:05+00:00,2026-05-26T22:06:33.906543+00:00,Supportinggg,tl
7391854047815844641,7391587278444973345,teamwork 🥰🥰,18,interpretationskunst,2024-07-15T13:29:41+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391776023757636384,7391587278444973345,Teeeeeeamwork 💘💘💘,33,onesidemore,2024-07-15T08:27:08+00:00,2026-05-26T22:06:33.906543+00:00,Teeeeamwork 💘💘💘,nl
7391608263806042911,7391587278444973345,Teamwork 🏆🏆🏆,57,msshaw1,2024-07-14T21:35:25+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391603141534221062,7391587278444973345,let's go on 💚,70,ritabidurri55,2024-07-14T21:15:46+00:00,2026-05-26T22:06:33.906543+00:00,let's go on 💚,fr
7391805488927130411,7391587278444973345,Team worn to team work!!!,33,peterdepaz1,2024-07-15T10:22:18+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391599136770933536,7391587278444973345,Teamwork 🥰,73,tamsyn.xx,2024-07-14T21:00:13+00:00,2026-05-26T22:06:33.906543+00:00,,en
7395682067177145121,7391587278444973345,Teamwork 🤗,2,sheplanstheworldnl,2024-07-25T21:03:59+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391598895417623302,7391587278444973345,Teamwork,80,kealeboga730,2024-07-14T20:59:08+00:00,2026-05-26T22:06:33.906543+00:00,,en
7391754029662044960,7391587278444973345,Teamwork🥰,39,annasiudak_,2024-07-15T07:01:16+00:00,2026-05-26T22:06:33.906543+00:00,,en
7392157077928837921,7391587278444973345,"Hello, how are you?",12,nuch15650,2024-07-16T09:05:44+00:00,2026-05-26T22:06:33.906543+00:00,Hallo wie geht’s ihnen,de
7391356747942626080,7390837540002991392,Teamwork 😍,28,_nightnova_,2024-07-14T05:21:20+00:00,2026-05-26T22:07:09.125760+00:00,,en
7390863778672788256,7390837540002991392,Teamwork,68,heidik005,2024-07-12T21:26:53+00:00,2026-05-26T22:07:09.125760+00:00,,en
7391414219520934688,7390837540002991392,I just need 700 to Go live 😂🥰,36,d.lan2002,2024-07-14T09:02:48+00:00,2026-05-26T22:07:09.125760+00:00,,en
7391218405300683553,7390837540002991392,teamwork,28,mdomumb,2024-07-13T20:22:46+00:00,2026-05-26T22:07:09.125760+00:00,,en
7390838473837036321,7390837540002991392,Good evening everyone 😍,101,jolenesrollercoasterlife,2024-07-12T19:48:16+00:00,2026-05-26T22:07:09.125760+00:00,,en
7391235876040819488,7390837540002991392,Teamwork 🥰,25,bella_beaut0,2024-07-13T21:30:36+00:00,2026-05-26T22:07:09.125760+00:00,,en
7391250974377624353,7390837540002991392,teamwork,27,lukas.xsc2,2024-07-13T22:29:14+00:00,2026-05-26T22:07:09.125760+00:00,,en
